source,size,N_params,chinchilla_scale,D_tokens,epochs,K_paraphrase,D_prime_tokens,tokens_trained,Dprime_over_D,D_over_N,run_name,learning_rate,weight_decay,D_files,D_dir,D_prime_files,D_prime_dir,D_prime_corpus,paraphrase_seeds,data_mix,tokens_evaluated,val_loss,eta_fit,R_star_fit,D_eff_fit,val_loss_pred,resid_log,kept_in_canonical_fit
paraphrase,190m,190000000,2.0,7600000000,1,16,38882745254,46482745254,5.116151,40.0,190M_seed42_dolma_para_K16_wd0.1_lr3e-3,0.003,0.1,train_7.4B.npy,preprocessed/dolma2-0625/resharded,train_7.4B_seed1.npy;train_7.4B_seed2.npy;train_7.4B_seed3.npy;train_7.4B_seed4.npy;train_7.4B_seed5.npy;train_7.4B_seed6.npy;train_7.4B_seed7.npy;train_7.4B_seed8.npy;train_7.4B_seed9.npy;train_7.4B_seed10.npy;train_7.4B_seed11.npy;train_7.4B_seed12.npy;train_7.4B_seed13.npy;train_7.4B_seed14.npy;train_7.4B_seed15.npy;train_7.4B_seed16.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-16,,3478624,2.879,0.2222,1.15027,16239728631,2.906318,-0.009444,True
paraphrase,190m,190000000,2.0,7600000000,1,32,75738966201,83338966201,9.965653,40.0,190M_seed42_dolma_para_K32_wd0.1_lr3e-3,0.003,0.1,train_7.4B.npy,preprocessed/dolma2-0625/resharded,train_7.4B_seed1.npy;train_7.4B_seed2.npy;train_7.4B_seed3.npy;train_7.4B_seed4.npy;train_7.4B_seed5.npy;train_7.4B_seed6.npy;train_7.4B_seed7.npy;train_7.4B_seed8.npy;train_7.4B_seed9.npy;train_7.4B_seed10.npy;train_7.4B_seed11.npy;train_7.4B_seed12.npy;train_7.4B_seed13.npy;train_7.4B_seed14.npy;train_7.4B_seed15.npy;train_7.4B_seed16.npy;train_7.4B_seed17.npy;train_7.4B_seed18.npy;train_7.4B_seed19.npy;train_7.4B_seed20.npy;train_7.4B_seed21.npy;train_7.4B_seed22.npy;train_7.4B_seed23.npy;train_7.4B_seed24.npy;train_7.4B_seed25.npy;train_7.4B_seed26.npy;train_7.4B_seed27.npy;train_7.4B_seed28.npy;train_7.4B_seed29.npy;train_7.4B_seed30.npy;train_7.4B_seed31.npy;train_7.4B_seed32.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-32,,3478624,2.8585,0.115403,1.15027,16340539727,2.904693,-0.016031,True
paraphrase,370m,370000000,0.5,3700000000,1,1,1140489570,4840489570,0.30824,10.0,370M_seed42_dolma_para_K1_wd0.1_lr3e-3,0.003,0.1,train_3.7B.npy,preprocessed/dolma2-0625/resharded,train_3.7B_seed1.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1,,3478624,3.1342,0.954099,3.254134,4788140285,3.171287,-0.011764,True
paraphrase,370m,370000000,0.5,3700000000,1,2,2376056272,6076056272,0.642177,10.0,370M_seed42_dolma_para_K2_wd0.1_lr3e-3,0.003,0.1,train_3.7B.npy,preprocessed/dolma2-0625/resharded,train_3.7B_seed1.npy;train_3.7B_seed2.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-2,,3478624,3.0855,0.907512,3.254134,5856298749,3.084793,0.000229,True
paraphrase,370m,370000000,0.5,3700000000,1,4,4825356437,8525356437,1.30415,10.0,370M_seed42_dolma_para_K4_wd0.1_lr3e-3,0.003,0.1,train_3.7B.npy,preprocessed/dolma2-0625/resharded,train_3.7B_seed1.npy;train_3.7B_seed2.npy;train_3.7B_seed3.npy;train_3.7B_seed4.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-4,,3478624,3.0187,0.823905,3.254134,7675634279,2.979973,0.012912,True
paraphrase,370m,370000000,0.5,3700000000,1,8,9678912780,13378912780,2.615922,10.0,370M_seed42_dolma_para_K8_wd0.1_lr3e-3,0.003,0.1,train_3.7B.npy,preprocessed/dolma2-0625/resharded,train_3.7B_seed1.npy;train_3.7B_seed2.npy;train_3.7B_seed3.npy;train_3.7B_seed4.npy;train_3.7B_seed5.npy;train_3.7B_seed6.npy;train_3.7B_seed7.npy;train_3.7B_seed8.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-8,,3478624,2.9176,0.687182,3.254134,10351174482,2.877674,0.013779,True
paraphrase,370m,370000000,0.5,3700000000,1,16,19617234568,23317234568,5.301955,10.0,370M_seed42_dolma_para_K16_wd0.1_lr3e-3,0.003,0.1,train_3.7B.npy,preprocessed/dolma2-0625/resharded,train_3.7B_seed1.npy;train_3.7B_seed2.npy;train_3.7B_seed3.npy;train_3.7B_seed4.npy;train_3.7B_seed5.npy;train_3.7B_seed6.npy;train_3.7B_seed7.npy;train_3.7B_seed8.npy;train_3.7B_seed9.npy;train_3.7B_seed10.npy;train_3.7B_seed11.npy;train_3.7B_seed12.npy;train_3.7B_seed13.npy;train_3.7B_seed14.npy;train_3.7B_seed15.npy;train_3.7B_seed16.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-16,,3478624,2.8309,0.493423,3.254134,13379590008,2.799956,0.010991,True
paraphrase,370m,370000000,0.5,3700000000,1,32,38120003052,41820003052,10.302704,10.0,370M_seed42_dolma_para_K32_wd0.1_lr3e-3,0.003,0.1,train_3.7B.npy,preprocessed/dolma2-0625/resharded,train_3.7B_seed1.npy;train_3.7B_seed2.npy;train_3.7B_seed3.npy;train_3.7B_seed4.npy;train_3.7B_seed5.npy;train_3.7B_seed6.npy;train_3.7B_seed7.npy;train_3.7B_seed8.npy;train_3.7B_seed9.npy;train_3.7B_seed10.npy;train_3.7B_seed11.npy;train_3.7B_seed12.npy;train_3.7B_seed13.npy;train_3.7B_seed14.npy;train_3.7B_seed15.npy;train_3.7B_seed16.npy;train_3.7B_seed17.npy;train_3.7B_seed18.npy;train_3.7B_seed19.npy;train_3.7B_seed20.npy;train_3.7B_seed21.npy;train_3.7B_seed22.npy;train_3.7B_seed23.npy;train_3.7B_seed24.npy;train_3.7B_seed25.npy;train_3.7B_seed26.npy;train_3.7B_seed27.npy;train_3.7B_seed28.npy;train_3.7B_seed29.npy;train_3.7B_seed30.npy;train_3.7B_seed31.npy;train_3.7B_seed32.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-32,,3478624,2.7719,0.302533,3.254134,15232550963,2.763875,0.002899,True
paraphrase,370m,370000000,1.0,7400000000,1,1,2270419295,9670419295,0.306813,20.0,370M_seed42_dolma_para_K1_wd0.2_lr3e-3,0.003,0.2,train_7.4B.npy,preprocessed/dolma2-0625/resharded,train_7.4B_seed1.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1,,3478624,2.903,0.892198,1.318821,9425663888,2.908286,-0.001819,True
paraphrase,370m,370000000,1.0,7400000000,1,2,4731079742,12131079742,0.639335,20.0,370M_seed42_dolma_para_K2_wd0.1_lr3e-3,0.003,0.1,train_7.4B.npy,preprocessed/dolma2-0625/resharded,train_7.4B_seed1.npy;train_7.4B_seed2.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-2,,3478624,2.8626,0.792458,1.318821,11149181280,2.854279,0.002911,True
paraphrase,370m,370000000,1.0,7400000000,1,4,9609424061,17009424061,1.298571,20.0,370M_seed42_dolma_para_K4_wd0.1_lr3e-3,0.003,0.1,train_7.4B.npy,preprocessed/dolma2-0625/resharded,train_7.4B_seed1.npy;train_7.4B_seed2.npy;train_7.4B_seed3.npy;train_7.4B_seed4.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-4,,3478624,2.838,0.636197,1.318821,13513485610,2.797112,0.014512,True
paraphrase,370m,370000000,1.0,7400000000,1,8,19279032762,26679032762,2.605275,20.0,370M_seed42_dolma_para_K8_wd0.1_lr3e-3,0.003,0.1,train_7.4B.npy,preprocessed/dolma2-0625/resharded,train_7.4B_seed1.npy;train_7.4B_seed2.npy;train_7.4B_seed3.npy;train_7.4B_seed4.npy;train_7.4B_seed5.npy;train_7.4B_seed6.npy;train_7.4B_seed7.npy;train_7.4B_seed8.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-8,,3478624,2.7853,0.436001,1.318821,15805683954,2.75397,0.011312,True
paraphrase,370m,370000000,1.0,7400000000,1,16,39082745254,46482745254,5.281452,20.0,370M_seed42_dolma_para_K16_wd0.1_lr3e-3,0.003,0.1,train_7.4B.npy,preprocessed/dolma2-0625/resharded,train_7.4B_seed1.npy;train_7.4B_seed2.npy;train_7.4B_seed3.npy;train_7.4B_seed4.npy;train_7.4B_seed5.npy;train_7.4B_seed6.npy;train_7.4B_seed7.npy;train_7.4B_seed8.npy;train_7.4B_seed9.npy;train_7.4B_seed10.npy;train_7.4B_seed11.npy;train_7.4B_seed12.npy;train_7.4B_seed13.npy;train_7.4B_seed14.npy;train_7.4B_seed15.npy;train_7.4B_seed16.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-16,,3478624,2.7372,0.245156,1.318821,16981360758,2.735181,0.000738,True
paraphrase,370m,370000000,1.0,7400000000,1,32,75938966201,83338966201,10.262022,20.0,370M_seed42_dolma_para_K32_wd0.1_lr3e-3,0.003,0.1,train_7.4B.npy,preprocessed/dolma2-0625/resharded,train_7.4B_seed1.npy;train_7.4B_seed2.npy;train_7.4B_seed3.npy;train_7.4B_seed4.npy;train_7.4B_seed5.npy;train_7.4B_seed6.npy;train_7.4B_seed7.npy;train_7.4B_seed8.npy;train_7.4B_seed9.npy;train_7.4B_seed10.npy;train_7.4B_seed11.npy;train_7.4B_seed12.npy;train_7.4B_seed13.npy;train_7.4B_seed14.npy;train_7.4B_seed15.npy;train_7.4B_seed16.npy;train_7.4B_seed17.npy;train_7.4B_seed18.npy;train_7.4B_seed19.npy;train_7.4B_seed20.npy;train_7.4B_seed21.npy;train_7.4B_seed22.npy;train_7.4B_seed23.npy;train_7.4B_seed24.npy;train_7.4B_seed25.npy;train_7.4B_seed26.npy;train_7.4B_seed27.npy;train_7.4B_seed28.npy;train_7.4B_seed29.npy;train_7.4B_seed30.npy;train_7.4B_seed31.npy;train_7.4B_seed32.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-32,,3478624,2.713,0.128461,1.318821,17155199389,2.732561,-0.007184,True
paraphrase,600m,600000000,0.5,6000000000,1,1,1841057928,7841057928,0.306843,10.0,600M_seed42_dolma_para_K1_wd0.1_lr3e-3,0.003,0.1,train_6.0B.npy,preprocessed/dolma2-0625/resharded,train_6.0B_seed1.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1,,3478624,2.8901,0.922122,1.866357,7697680054,2.881018,0.003147,True
paraphrase,600m,600000000,0.5,6000000000,1,2,3835694245,9835694245,0.639282,10.0,600M_seed42_dolma_para_K2_wd0.1_lr3e-3,0.003,0.1,train_6.0B.npy,preprocessed/dolma2-0625/resharded,train_6.0B_seed1.npy;train_6.0B_seed2.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-2,,3478624,2.8812,0.846724,1.866357,9247773036,2.81676,0.02262,True
paraphrase,600m,600000000,0.5,6000000000,1,4,7789147809,13789147809,1.298191,10.0,600M_seed42_dolma_para_K4_wd0.1_lr3e-3,0.003,0.1,train_6.0B.npy,preprocessed/dolma2-0625/resharded,train_6.0B_seed1.npy;train_6.0B_seed2.npy;train_6.0B_seed3.npy;train_6.0B_seed4.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-4,,3478624,2.8276,0.720573,1.866357,11612648399,2.743858,0.030063,True
paraphrase,600m,600000000,0.5,6000000000,1,8,15626205559,21626205559,2.604368,10.0,600M_seed42_dolma_para_K8_wd0.1_lr3e-3,0.003,0.1,train_6.0B.npy,preprocessed/dolma2-0625/resharded,train_6.0B_seed1.npy;train_6.0B_seed2.npy;train_6.0B_seed3.npy;train_6.0B_seed4.npy;train_6.0B_seed5.npy;train_6.0B_seed6.npy;train_6.0B_seed7.npy;train_6.0B_seed8.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-8,,3478624,2.7497,0.539098,1.866357,14424061868,2.680888,0.025344,True
paraphrase,600m,600000000,0.5,6000000000,1,16,31676841982,37676841982,5.279474,10.0,600M_seed42_dolma_para_K16_wd0.1_lr3e-3,0.003,0.1,train_6.0B.npy,preprocessed/dolma2-0625/resharded,train_6.0B_seed1.npy;train_6.0B_seed2.npy;train_6.0B_seed3.npy;train_6.0B_seed4.npy;train_6.0B_seed5.npy;train_6.0B_seed6.npy;train_6.0B_seed7.npy;train_6.0B_seed8.npy;train_6.0B_seed9.npy;train_6.0B_seed10.npy;train_6.0B_seed11.npy;train_6.0B_seed12.npy;train_6.0B_seed13.npy;train_6.0B_seed14.npy;train_6.0B_seed15.npy;train_6.0B_seed16.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-16,,3478624,2.6935,0.332624,1.866357,16536488207,2.644156,0.01849,True
paraphrase,600m,600000000,0.5,6000000000,1,32,61546215210,67546215210,10.257703,10.0,600M_seed42_dolma_para_K32_wd0.1_lr3e-3,0.003,0.1,train_6.0B.npy,preprocessed/dolma2-0625/resharded,train_6.0B_seed1.npy;train_6.0B_seed2.npy;train_6.0B_seed3.npy;train_6.0B_seed4.npy;train_6.0B_seed5.npy;train_6.0B_seed6.npy;train_6.0B_seed7.npy;train_6.0B_seed8.npy;train_6.0B_seed9.npy;train_6.0B_seed10.npy;train_6.0B_seed11.npy;train_6.0B_seed12.npy;train_6.0B_seed13.npy;train_6.0B_seed14.npy;train_6.0B_seed15.npy;train_6.0B_seed16.npy;train_6.0B_seed17.npy;train_6.0B_seed18.npy;train_6.0B_seed19.npy;train_6.0B_seed20.npy;train_6.0B_seed21.npy;train_6.0B_seed22.npy;train_6.0B_seed23.npy;train_6.0B_seed24.npy;train_6.0B_seed25.npy;train_6.0B_seed26.npy;train_6.0B_seed27.npy;train_6.0B_seed28.npy;train_6.0B_seed29.npy;train_6.0B_seed30.npy;train_6.0B_seed31.npy;train_6.0B_seed32.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-32,,3478624,2.6564,0.1812,1.866357,17152201002,2.634697,0.008203,True
